BUY,Date,Retail,Institutional,Foreign,Regional,Local
BUY,8/31/2016,203755276.1,346009706,38162835.23,288132704.7,124665261.7
BUY,9/1/2016,218800255.3,333797598.8,23915376.74,301740817.2,151124827.5
BUY,9/4/2016,174244431.3,314218038.5,19819271.81,253934420,78864185.74
BUY,9/5/2016,170937678.6,315473988,32218620.05,285492772.1,99788225.98
BUY,9/6/2016,140955618.3,332638627.2,42411424.97,256131742.9,40748231.83
BUY,9/7/2016,155211588.6,244476469.3,63760629.1,193467966,56109353.61
BUY,9/8/2016,123261765,262488148,66311766,188280191,38903849
BUY,9/14/2016,88423478.42,135525573.5,13702427.65,112830927.7,64872430.9
BUY,9/15/2016,155171217.6,238384798,46631764.87,181301085.8,116981410.1
BUY,9/18/2016,100860272.9,203098418.3,23148259.34,168100454.8,49327838.36
BUY,9/19/2016,134448628.3,265000194.9,69757404.25,205764857.2,54948569.83
BUY,9/20/2016,157468710.5,261098504.5,83794403.78,256240857.9,59910974.68
BUY,9/21/2016,249081142.4,294978081.7,47444027.12,237220135.6,173273838.2
BUY,9/22/2016,250637042.9,191855716.9,94295043.84,177160385.4,122052892.2
BUY,9/25/2016,36862312.02,151979811.6,34802964.98,133651622.9,19151927.47
BUY,9/26/2016,295791577.3,260513682.7,128085894,261599156.4,154137262.3
BUY,9/27/2016,586637535.2,431841433.2,74619659.42,200044193.3,287365071.4
BUY,9/28/2016,169785299.2,206251887.7,49406345.73,183117170.3,136455621.5
BUY,9/29/2016,204067701.1,298693941.9,51614313.16,229396947.4,127602052
BUY,10/3/2016,288710728.1,502402133.2,69714926.48,469060211.9,185653880.3
BUY,10/4/2016,304310278,401044670.9,67176661.8,425900035.8,203545285.3
BUY,10/5/2016,382931285,515646984.3,76924386.18,508039077.9,252751554.6
BUY,10/9/2016,177736260,375499140.8,35046586.47,327435250.7,90119793.78
BUY,10/10/2016,215454176.8,472108055.2,70917519.02,403216751,132379368.8
BUY,10/11/2016,400311211.2,293290616.7,157144164.1,261455376.5,226910754.2
BUY,10/12/2016,271383521,424745216,52676408.26,313391289.7,189368353.8
BUY,10/13/2016,587681820,837683562,65166330.85,703796373.1,281992486.2
BUY,10/16/2016,165001474.7,430533649.2,42616274.92,332188399.4,73212574.87
BUY,10/17/2016,471250442.4,557549391.7,105691971.6,432464397.7,306409752.7
BUY,10/18/2016,361190251.3,394762422.1,85666918.59,228059229.2,98401190.27
BUY,10/19/2016,306006391.5,377054718.7,74164481.86,338414400.4,172011739.4
BUY,10/20/2016,301494590.9,467515841.4,69064840.21,385169301.2,127504320.4
BUY,10/23/2016,72103698.67,315319159.9,19729867.8,247878884.5,23675841.35
BUY,10/24/2016,229792769,318624695.9,76065661.96,279793973.4,137237348.1
BUY,10/25/2016,245638849.7,401272624.7,123756977.7,385646743.7,100005638.6
BUY,10/26/2016,210414616.7,365131246.6,55221935.6,264684450,55697986.77
BUY,10/27/2016,232653027,433047948,93011532,428084111,84529033
BUY,10/30/2016,196409975.1,313719687.2,12066141.82,129040683.3,9384776.968
BUY,10/31/2016,152695218.2,368931349.8,47778826.34,320659958.2,75855043.88
BUY,11/1/2016,282528957.8,538808281.4,46973029.66,404796990.9,104998536.9
BUY,11/2/2016,331289118.5,671679586.5,87372954.34,650746482.8,151082400.2
BUY,11/3/2016,689016516.1,1077400826,173879168,1124526955,373758959.2
BUY,11/6/2016,666449866.8,930961011.3,158115600.3,1128974941,388639279.3
BUY,11/7/2016,1161166344,1102345534,261425818.4,1287522156,814777134.1
BUY,11/8/2016,863955879.1,954617915.8,99550471.66,959950976.8,723518606.6
BUY,11/9/2016,806264188,1234000588,158981670.9,1194255171,499656679.9
BUY,11/10/2016,791552329.9,1502644670,282697260.7,1624421952,389252382
BUY,11/13/2016,624596765.8,1376862682,198378218.1,1282583925,388899873.1
BUY,11/14/2016,520131086.7,1157871432,197119743.1,1089956226,301477254.1
BUY,11/15/2016,489747574.6,1303644623,257205560.8,1159186705,200831739.2
BUY,11/16/2016,699121706.6,1803121977,313074703.6,1854908770,237748459.1
BUY,11/17/2016,825048128.7,1986421609,302167308.3,1986421609,338952893.6
BUY,11/20/2016,392434114.7,207844734.8,1168581586,1199104239,77033363.25
BUY,11/21/2016,641881589.6,1583449617,199790958.3,1676968789,342195152
BUY,11/22/2016,561345111.1,1604135847,118824877.5,1505798017,325744060.8
BUY,11/23/2016,481206235.3,1374380399,109050333.9,1402075722,247526948.4
BUY,11/24/2016,369184745.2,1234312946,114082839.7,1137659429,236088098.9
BUY,11/27/2016,196279692.9,788822162,48144075.62,550879326.8,88881370.37
BUY,11/28/2016,515850028.4,965376481.7,168019723.5,909369907.2,340461018.7
BUY,11/29/2016,353728411.1,968793484.2,163665384.2,935796430.9,187423262.6
BUY,11/30/2016,575271789.7,1193156304,188206202.8,1280157285,394167707.7
BUY,12/1/2016,547216105.4,1320804997,114077624.6,1336847163,347580262.4
BUY,12/4/2016,283880616.1,1034414300,163328573.6,1033118041,98515647.6
BUY,12/5/2016,471906016.5,1051676265,101871775,966283748,344566297.7
BUY,12/6/2016,337393370.4,746198221.1,73481378.22,782421435.7,215269389.7
BUY,12/7/2016,578997619.6,1070169758,175650963.3,949816319.9,380577087.1
BUY,12/8/2016,386568714.8,836067220.4,83157223.54,846180936.8,204521820
BUY,12/12/2016,503319590.5,1115227081,1.94E+17,1043324282,1.09E+18
BUY,12/13/2016,362795561.4,861155300.5,176878974.8,872775087.1,253053131.8
BUY,12/14/2016,547367722.1,705725679.5,100981885.8,887034065.4,340813864.7
BUY,12/15/2016,634307656.2,984468443.8,67449004.17,896928246.9,383167747.1
BUY,12/18/2016,225453822.5,742010856.4,32824694.46,618486348.3,88972198.15
BUY,12/19/2016,837093431.3,1889579324,220287745.1,1718244412,337774542.5
BUY,12/20/2016,788754664.5,1522381315,188707433.2,1518140698,409219489.9
BUY,12/21/2016,595505865.4,1520440507,304088101.5,1590127364,287194318.1
BUY,12/22/2016,512159044.2,1558364271,319552224.1,1453306006,310797368.7
BUY,12/25/2016,447391632.7,501387174.6,63637602.93,831145662.5,399181327.5
BUY,12/26/2016,147563525.9,828323258.4,119034577.5,749622711.3,36399003.04
BUY,12/27/2016,256448721.3,1038490366,104102946.3,872179561.9,126954812.5
BUY,12/28/2016,328326208,819706309.7,79863131.66,820815519.9,209640720.6
BUY,12/29/2016,483941577,972031224.7,186663179.7,1007981170,223995815.6
BUY,1/2/2017,766551885.6,232863871.4,118930475.1,84950339.35,795534942.6
BUY,1/3/2017,775740413.8,390786524.2,261302034.1,66492035.47,838732868.4
BUY,1/4/2017,1173619707,414498976.3,215984140.9,130225732,1241908810
BUY,1/5/2017,1528636196,712765850.9,472935831.9,268968245.6,1499497969
BUY,1/8/2017,1255966611,281324222.6,141430756.7,96849322.54,1299010755
BUY,1/9/2017,945206130.3,282334298.7,182903523.9,89610451.32,955026453.8
BUY,1/10/2017,1271547178,482310998.7,247294003,152585661.4,1353978513
BUY,1/11/2017,884288314.7,375381649.3,217922903.8,78099537.77,963647522.5
BUY,1/12/2017,1223385768,658746182.5,303023244,233384361.8,1345724344
BUY,1/15/2017,1205674014,227945503.2,58778400.2,212175688.5,1162665428
BUY,1/16/2017,1025435048,447891170.6,209212323.1,126706054.8,1137407841
BUY,1/17/2017,1145038568,663869122.6,401577507.4,160992784.5,1246337399
BUY,1/18/2017,1520205583,597072387.8,374758200.9,215962353,1526557417
BUY,1/19/2017,1093090090,358556775.9,214843736.2,124841630.5,1111961499
BUY,1/22/2017,658592302,336260118,147238158.2,115402880.7,732211381.1
BUY,1/23/2017,721770790.9,757267715.1,226292891.4,66556732.77,1186188882
BUY,1/24/2017,623138839.3,445709941.7,168878107.4,87645600.04,812325073.6
BUY,1/26/2017,776362436,513276162,332726758.3,144439523,812472316.7
BUY,1/29/2017,824372604.2,194629378.8,67254130.88,44836087.25,906911764.9
BUY,1/30/2017,821517613.4,534122012.6,329420429.1,139630881.5,886588315.4
BUY,1/31/2017,736353144.4,658255083.6,323549108.9,244056439.9,827002679.2
BUY,2/1/2017,554581289.4,316032979.6,191535139.2,39177642.11,639901487.7
BUY,2/2/2017,590829058.8,632419510.2,335170107.9,90520394.11,797558067
BUY,2/5/2017,617630285.7,326758530.3,132214434.2,70829161.2,741345220.6
BUY,2/6/2017,698276230,833031292,505331482.3,67377530.97,958598508.8
BUY,2/7/2017,956191761.6,766676277.4,373862364.5,249815865.7,1099189809
BUY,2/8/2017,874422328.5,496145584.5,298783805,90457482.26,981326625.7
BUY,2/9/2017,585205380.4,393398934.6,239758057.2,38165568.29,700680689.5
BUY,2/12/2017,562838303,214562668,91733314.58,49753662.14,635913994.3
BUY,2/13/2017,621635191,549052551,345352883.9,85460205.17,739874652.9
BUY,2/14/2017,624380255.2,433891363.8,252926916.9,57146667.43,748198034.6
BUY,2/15/2017,477195062,381069438,198259099.5,49779341,610226059.5
BUY,2/16/2017,548147692.5,465064308.5,276606876.3,104360836.1,632244288.6
BUY,2/19/2017,83105129.25,633318398.8,10746352.92,7164235.28,698512939.8
BUY,2/20/2017,850519316.7,418912499.3,147254090.7,106632272.5,1015545453
BUY,2/21/2017,951677175.6,458214936.4,162137592.9,101512232.1,1146242287
BUY,2/22/2017,765121076.5,371760166.5,114825005.5,164847780.2,857208457.2
BUY,2/23/2017,840625210.1,452644343.9,244427945.7,153899076.9,894942531.4
BUY,2/26/2017,488130265.7,125098711.3,53964149.98,28208532.94,531056294.1
BUY,2/27/2017,619712568.5,313589492.5,149328329.8,107329737,676643994.2
BUY,2/28/2017,655431311.3,551624510.7,282451062.3,190714819.9,733889939.8
BUY,3/1/2017,496823808.3,265175897.7,144017944.4,89915965.31,528065796.3
BUY,3/2/2017,704668208.6,439273688.4,245947507.9,62916804.34,835077584.8
BUY,3/5/2017,586549715.7,163513859.4,94508010.45,36003051.6,619552513
BUY,3/6/2017,141162031.2,1153902475,50507515.73,1081378863,163178127.8
BUY,3/7/2017,1124818223,493625263.2,250858740.3,103580383.1,1264004363
BUY,3/8/2017,708022736,376238728,184324448.9,110594669.3,789342345.8
BUY,3/9/2017,797380858.6,488717300.4,318952343.4,86168576.65,880977238.9
BUY,3/13/2017,675259370.4,479030151.6,325509645.2,103886057,724893819.8
BUY,3/14/2017,711889071.7,390106395.3,234725034.5,110199546.7,757070885.8
BUY,3/15/2017,613215288.1,464491720.9,309301911.6,86216560.72,682188536.7
BUY,3/16/2017,981948708,671163595,396746952.7,175229904.1,1081135446
BUY,3/19/2017,844445369,397386056,67058896.95,186274713.8,988497814.3
BUY,3/20/2017,807377354.7,285149512.3,145306073.3,86309622.49,860911171.2
BUY,3/21/2017,735764503.4,370648283.6,120598993.8,106215627.6,879598165.7
BUY,3/22/2017,555774916.2,259144315.8,153204815.6,46450396.22,615264020.2
BUY,3/23/2017,676959844.1,395876675.9,264990620.4,55787499.04,752058400.5
BUY,3/26/2017,632403398.3,310075585.7,196978107.7,65973528.88,679527347.5
BUY,3/27/2017,742679499.2,319809054.8,248622321.6,44624519.27,769241713.1
BUY,3/28/2017,584890893.2,301307429.8,168377681.4,112547187,605273454.6
BUY,3/29/2017,593510698.2,168377232.8,107426198.3,32761181.03,621700551.7
BUY,3/30/2017,739503312.2,354436498.8,230821300.1,126897018.1,736221492.8
BUY,4/2/2017,537366134.2,156009522.8,86671957.13,38829036.79,567874663.1
BUY,4/3/2017,719634567.4,653713843.6,494405428,65920723.73,813022259.3
BUY,4/4/2017,698237631.5,582932334.5,504780966.6,76870197.96,699518801.4
BUY,4/5/2017,754534879.6,505122682.4,434581858.9,86916371.78,738159331.3
BUY,4/6/2017,305970857.4,546315653.6,494326176.4,35796033.46,322164301.2
BUY,4/9/2017,465141048.5,407543845.5,233006866.7,136138843.5,503539183.8
BUY,4/10/2017,550627679.2,194470668.8,138588292.7,43960802.53,562549252.7
BUY,4/11/2017,582831951.4,315214198.7,182303368.5,81722199.65,634020581.9
BUY,4/12/2017,547362266.5,336906338.5,189233481.5,144135782.6,550899340.9
BUY,4/13/2017,400365815.9,245385500.1,103965961.9,118172490.8,423612863.3
BUY,4/18/2017,566422889.7,425561155.3,252955931.5,83326659.78,655701453.7
BUY,4/19/2017,457259236.5,275528001.5,160480405.1,120909894.3,451396938.6
BUY,4/20/2017,487708783.8,392631981.2,301076541.6,44897379.02,534366844.4
BUY,4/23/2017,553076292.4,316540519.6,215664969.4,38263139.73,615688702.9
BUY,4/24/2017,276790792.3,447792433.7,241286214.3,155060810.4,328236201.4
BUY,4/26/2017,505857620.8,495840638.2,370628355.8,60101895.54,570968007.6
BUY,4/27/2017,485291865.6,334457907.4,230349686.2,46725737.06,542674349.7
BUY,4/30/2017,358512030.1,162581036.9,75558494.72,66699912.58,378834659.7
BUY,5/2/2017,340155574.2,249368817.8,129105841.8,67795305.08,392623245.1
BUY,5/3/2017,357675076.6,255832773.5,176690260.8,36196963.15,400620626.1
BUY,5/4/2017,393097898.5,352818417.5,162609756.9,60419221.6,522887337.5
BUY,5/7/2017,526288315.6,103243162.4,50992049.72,61694084.84,516845343.4
BUY,5/8/2017,549662622.3,289516953.7,177066890.5,51189954.14,610922731.3
BUY,5/9/2017,689800453.7,352194189.3,241742757.2,62519678.58,737732207.2
BUY,5/10/2017,819075141.8,420070307.2,282525162.4,136305999.4,820314287.2
BUY,5/11/2017,569933837.8,283260530.2,207326231.4,82759853.7,563108282.9
BUY,5/14/2017,338661225,106945650,59711321.25,40995832.5,344454114.4
BUY,5/15/2017,487797366,210052943,130498007.8,54432324.1,512919977.1
BUY,5/16/2017,878585917.5,636217388.5,413541302.5,201468839.7,899793163.8
BUY,5/17/2017,680054464.8,643008696.2,228889926.9,353257864,740915370.2
BUY,5/18/2017,536738324.5,338854374.5,220649360.1,69171823.22,585771515.6
BUY,5/21/2017,453921677.1,236978896.9,125743904.5,52508443.62,512648225.9
BUY,5/22/2017,778392141.6,823237779.4,582993291.2,113715724.4,904920905.4
BUY,5/23/2017,580660681.7,616577837.3,306493060.9,222686364.5,668059093.6
BUY,5/24/2017,593801241.6,395867494.4,182099047.4,155377991.6,652191697
BUY,5/25/2017,609634451.6,404732356.4,247505501.2,123752750.6,643108556.3
BUY,5/28/2017,414810939.4,223359736.6,90620235.99,52968166.11,494582273.9
BUY,5/29/2017,529887334.4,333121353.6,194176954.8,121684225,547147508.2
BUY,5/30/2017,532063005.4,547172299.6,389603945.1,109002765.8,580628594.1
BUY,5/31/2017,795514862.4,2076379948,1545079408,267086217.3,1059729185
BUY,6/1/2017,503390585.1,627824212.9,306559210.3,187781656.5,636873931.3
BUY,6/4/2017,345480008,163327073,97690959.55,65127306.37,345988815.1
BUY,6/5/2017,396211327.8,646450061.2,424363185.3,192892357,425405846.7
BUY,6/6/2017,333506733.6,767175555.4,523924769.6,117773004.9,458984514.5
BUY,6/7/2017,580868331.7,379244613.3,246749026.9,94091068.61,619272849.5
BUY,6/8/2017,593318187.8,453098369.2,322296299.6,102548822.6,621571434.9
BUY,6/11/2017,489119313.3,191157895.7,93878254.84,82313542.29,504085411.9
BUY,6/12/2017,548654545,285166952,200950980.8,73376291.74,559494224.5
BUY,6/13/2017,665661665.1,423800961.9,229876614.3,148166917.3,711419095.4
BUY,6/14/2017,559946940.9,459992842.1,344739646.7,63236266.55,611963869.8
BUY,6/15/2017,689427499.3,559535361.7,372190932.6,153622431.9,723149496.5
BUY,6/18/2017,383309493.9,193095760.1,111246214,35737125.75,429421914.2
BUY,6/19/2017,436809502,316310329,195811156.1,74558863.27,482749811.7
BUY,6/20/2017,342602673.8,178862583.2,65183157.13,56839713.01,399442386.9
BUY,6/21/2017,364145968.3,317775320.7,201848701.5,63418679.88,416653907.6
BUY,6/22/2017,480957789.3,213064994.7,128394215,54827799.94,510800769
BUY,6/28/2017,479725939.8,521789592.2,278421317.9,36054559.15,687039655
BUY,7/2/2017,293475836.4,195650557.6,88042750.92,33749721.19,367333921.9
BUY,7/3/2017,386846533.2,224285430.8,152171859,51335084.98,407625020
BUY,7/4/2017,513162918.3,208585208.7,113314455.9,51244117.02,557189554
BUY,7/5/2017,618648372.9,232312250.1,149769069.6,59567243.61,641624309.7
BUY,7/6/2017,474840437.9,500191262.1,276909002.8,175505706,522616991.2
BUY,7/9/2017,512125647,170708549,32776041.41,101059461,548998693.6
BUY,7/10/2017,691078422.7,390421456.3,140594984.3,180610479.8,760294414.9
BUY,7/11/2017,784317652.6,474619189.4,230385442.1,163661789.5,864889610.5
BUY,7/12/2017,629785105.2,286932660.8,137507664.9,122840180.6,656369920.5
BUY,7/13/2017,601486122.8,339806714.2,197671495.8,78127305.47,665494035.8
BUY,7/16/2017,469547907.4,137887936.6,72284865.44,64995635.31,470155343.3
BUY,7/17/2017,539359923.5,350672953.5,197587298.7,92563419.21,599882159.1
BUY,7/18/2017,818395258.4,302694136.7,119956565.3,87444972.81,913687856.9
BUY,7/19/2017,491947664.9,273134240.1,160667200.1,47435078.11,556979626.8
BUY,7/20/2017,495531985.8,246282364.2,167650043.1,52668818.85,521495488.1
BUY,7/24/2017,338768201.4,225845467.6,184064056.1,19761478.42,360788134.5
BUY,7/25/2017,452787628.1,230149970.9,165953836.6,53952070.32,463031692.1
BUY,7/26/2017,542414544.5,283178369.5,219607715.1,60268282.72,545716916.2
BUY,7/27/2017,474742967.9,226502184.1,171103817.1,26647315.78,503494019.1
BUY,7/30/2017,371869232,225031622,56108680.28,41783059.78,499009113.9
BUY,7/31/2017,451186023.5,199876059.5,141280472,35808414.57,473973196.4
BUY,8/1/2017,320476242.1,371697066.9,229801538.6,38069532,424302238.4
BUY,8/2/2017,455548987.5,244219042.5,184038991.9,51782834.22,463946203.9
BUY,8/3/2017,480455875.6,405994079.4,210088639.3,70029546.45,606331769.2
BUY,8/6/2017,446040575.1,233899325.9,77513148.71,45555973.37,556870778.9
BUY,8/7/2017,542618945.8,358741429.3,229846895.6,64897947,606615532.4
BUY,8/8/2017,521466454.7,210930251.3,101803142.1,46873389.18,583720174.7
BUY,8/9/2017,510967089.1,177667801.9,67486219.32,59911235.52,561237436.2
BUY,8/10/2017,533033240.1,161925351.9,75750486.53,55596687.36,563611418.1
BUY,8/13/2017,447066821.3,104186965.7,39690272.66,43549049.17,468014465.2
BUY,8/14/2017,445513597.6,174115884.4,81791091.62,62582577.68,475255812.7
BUY,8/15/2017,504907862.2,276683255.8,116457076.6,69561609.5,595572431.9
BUY,8/16/2017,308662469.6,286062905.4,185554317,53525283.75,355645774.3
BUY,8/17/2017,353575711.6,314809376.4,133008632.5,127661551.8,407714903.7
BUY,8/20/2017,276022575.6,111105861.4,26711862.15,38325715.26,322090859.6
BUY,8/21/2017,332826155,304771843,219971309.3,54833427.83,362793260.9
BUY,8/22/2017,264107066.9,96694937.07,49429874.55,25977744.29,285394385.2
BUY,8/23/2017,321608691,220733115,132873742.5,57488231.44,351979832.1
BUY,8/24/2017,257760847.9,220459649.1,166420733,32518993.8,279280770.2
BUY,8/27/2017,292805402.7,80670876.26,51166250.22,36600675.34,285709353.4
BUY,8/28/2017,423703900.9,306820066.1,230115049.6,54058773.56,446350143.8
BUY,8/29/2017,407612699,298821788,159654194.1,75588490.11,471191802.8
BUY,8/30/2017,526501714,352466089,211831240.5,74712263.26,592424299.2
BUY,9/5/2017,363543565.6,260030303.4,200790785.8,23695807.02,399087276.2
BUY,9/6/2017,462463049.7,256764088.3,142406973.3,81272666.59,495547498.1
BUY,9/7/2017,673711300.3,411170020.7,252777347.8,119336945.3,712767027.9
BUY,9/10/2017,685283722.5,274497401.5,169881258.9,110374829.3,679525035.8
BUY,9/10/2017,685283722.5,274497401.5,169881258.9,110374829.3,679525035.8
BUY,9/11/2017,701919136.9,352013501.1,230811247.7,112770792.3,710350598
BUY,9/11/2017,701919136.9,352013501.1,230811247.7,112770792.3,710350598
BUY,9/12/2017,879227835.6,321903087.4,171761722,96090473.84,933278727.2
BUY,9/12/2017,879227835.6,321903087.4,171761722,96090473.84,933278727.2
BUY,9/13/2017,401969589.6,546071895.4,140310139.8,53090323.16,754641022.1
BUY,9/13/2017,401969589.6,546071895.4,140310139.8,53090323.16,754641022.1
BUY,9/14/2017,847460773.8,626384050.2,386147343.9,157701396.2,929996083.9
BUY,9/14/2017,847460773.8,626384050.2,386147343.9,157701396.2,929996083.9
BUY,9/17/2017,794572112.2,270537957.8,157636290.4,104380786.9,803092992.8
BUY,9/18/2017,805970455.8,382776529.2,223484433.2,111742216.6,853520335.2
BUY,9/19/2017,870645521.4,558985876.6,254474388.8,195859501.5,979297507.6
BUY,9/20/2017,755201830.7,363615696.3,196911884.8,96218307.32,825687334.9
BUY,9/24/2017,595351629.4,123672077.6,74059441.82,585285297.5,59678967.68
BUY,9/25/2017,721293840.5,400469519.5,126759259.7,888436581.1,105445755.8
BUY,9/26/2017,981200916.4,350143610.6,134465797.2,1087708479,109170251.2
BUY,9/27/2017,768652037.4,485266457.6,137931034.5,910344827.4,205642633.2
BUY,9/28/2017,1134785461,551374213.7,222573077.1,1171880974,291705623.8
BUY,10/1/2017,700999032.2,223801801.8,90630481.73,73984066.72,760186285.5
BUY,10/2/2017,894060112.4,660827039.6,443142838.3,130610520.8,981133792.9
BUY,10/3/2017,738555224,464303447,187645952.7,69765802.92,945446915.4
BUY,10/4/2017,869202198.1,443792058.9,183819196,70901689.88,1058273371
BUY,10/8/2017,907052180.9,317039831.1,132201937.3,86910532.85,1004979542
BUY,10/9/2017,1127127793,504026755.3,275665118.6,123967745.6,1231521684
