NETFLOW,Date,Retail,Institutional,Foreign,Regional,Local
NETFLOW,7/17/2012,4949728.98,-4949728.98,-67233818.65,33823148.03,33410670.62
NETFLOW,7/18/2012,-7777287.632,7777287.632,4911971.136,-7163291.24,2251320.104
NETFLOW,7/19/2012,18352082.59,-18352082.59,-14140129.21,-12936713.96,27076843.17
NETFLOW,7/22/2012,30260428.88,-30260428.88,-89442329.6,-17674232.8,107116562.4
NETFLOW,7/24/2012,33869663.17,-33869663.17,-136007866.2,7408988.818,128598877.3
NETFLOW,7/25/2012,16323977.05,-16323977.05,-33495952.92,6571990.762,26923962.15
NETFLOW,7/26/2012,24676939.09,-24676939.09,-22407795.26,3120072.758,19287722.5
NETFLOW,7/29/2012,1877371.177,-1877371.177,853350.535,341340.214,-1194690.749
NETFLOW,7/30/2012,18798264.27,-18798264.27,-32469729.19,12987891.67,19481837.51
NETFLOW,7/31/2012,18080122.85,-18080122.85,-26709272.4,-2465471.298,29174743.69
NETFLOW,8/1/2012,-47405805.72,47405805.72,19691642.38,-18962322.29,-729320.088
NETFLOW,8/2/2012,-54004016.89,54004016.89,54911647.43,-50827310.02,-4084337.412
NETFLOW,8/5/2012,-41420716.7,41420716.7,3739370.258,-13231617.84,9492247.578
NETFLOW,8/6/2012,-31140848.24,31140848.24,18608555.66,-9494161.05,-9114394.608
NETFLOW,8/7/2012,-11321565.02,11321565.02,-17153886.4,3773855.008,13380031.39
NETFLOW,8/8/2012,-4798505.95,4798505.95,-16794770.83,1919402.38,14875368.45
NETFLOW,8/9/2012,-26194316.79,26194316.79,6481068.072,18363026.2,-24844094.28
NETFLOW,8/12/2012,-638878.824,638878.824,-3034674.414,3513833.532,-479159.118
NETFLOW,8/13/2012,-65238515,65238515,-22921640.4,11460820.2,11460820.2
NETFLOW,8/14/2012,0,0,14077080.23,-3609507.75,-10467572.48
NETFLOW,8/15/2012,-72517940.25,72517940.25,-1179153.5,-12970688.5,14149842
NETFLOW,8/16/2012,-45376140.74,45376140.74,4125103.704,11458621.4,-15583725.1
NETFLOW,8/21/2012,-11521980,11521980,6064200,-4851360,-1212840
NETFLOW,8/22/2012,-5834820.114,5834820.114,-12317953.57,6158976.787,6158976.787
NETFLOW,8/23/2012,619549.636,-619549.636,-9912794.176,-12390992.72,22303786.9
NETFLOW,8/26/2012,1446092.76,-1446092.76,-35188257.16,2892185.52,32296071.64
NETFLOW,8/27/2012,635405.354,-635405.354,-2541621.416,-10801891.02,13343512.43
NETFLOW,8/28/2012,-35813435.13,35813435.13,-16712936.39,-39792705.7,56505642.09
NETFLOW,8/29/2012,-15993822.03,15993822.03,-4643367.687,-15993822.03,20637189.72
NETFLOW,8/30/2012,46472338.78,-46472338.78,-51783463.21,3983343.324,47800119.89
NETFLOW,9/2/2012,12999716.69,-12999716.69,-22285228.61,30332672.27,-8047443.664
NETFLOW,9/3/2012,-12771063,12771063,-3756195,-3756195,7512390
NETFLOW,9/4/2012,884173.358,-884173.358,-45977014.62,-10610080.3,56587094.91
NETFLOW,9/5/2012,37495473.13,-37495473.13,-41585888.38,7499094.625,34086793.75
NETFLOW,9/6/2012,38811398.05,-38811398.05,-46705241.73,15129867.04,31575374.69
NETFLOW,9/9/2012,-10591506.78,10591506.78,24492859.44,26478766.96,-50971626.4
NETFLOW,9/10/2012,-38533625.79,38533625.79,-12088980.64,-19644593.54,31733574.18
NETFLOW,9/11/2012,-12687015.82,12687015.82,-8783318.646,2927772.882,5855545.764
NETFLOW,9/12/2012,-16328469.66,16328469.66,5102646.77,-1020529.354,-4082117.416
NETFLOW,9/13/2012,21483165.46,-21483165.46,-29539352.5,-17007505.99,46546858.49
NETFLOW,9/16/2012,-46109837.84,46109837.84,20493261.26,19468598.2,-39961859.46
NETFLOW,9/17/2012,16430495.92,-16430495.92,-53399111.73,-19168911.9,72568023.63
NETFLOW,9/18/2012,40122275.35,-40122275.35,-44842543.04,-2360133.844,47202676.88
NETFLOW,9/19/2012,33509209.18,-33509209.18,-31647586.44,2792434.098,28855152.35
NETFLOW,9/20/2012,-3612783.568,3612783.568,-58707732.98,-5419175.352,64126908.33
NETFLOW,9/23/2012,14482015.24,-14482015.24,-35546764.68,11848921.56,23697843.12
NETFLOW,9/24/2012,17283764.76,-17283764.76,-15637691.92,-11522509.84,27160201.76
NETFLOW,9/25/2012,-2965691.898,2965691.898,3954255.864,-7908511.728,3954255.864
NETFLOW,9/26/2012,-36550997.69,36550997.69,2333042.406,-18664339.25,16331296.84
NETFLOW,9/27/2012,74001828.94,-74001828.94,-28990407.21,10680676.34,18309730.87
NETFLOW,9/30/2012,51731455.67,-51731455.67,-38398606.27,6399767.712,31998838.56
NETFLOW,10/1/2012,98647610.11,-98647610.11,-36567648.58,41670111.17,-5102462.592
NETFLOW,10/2/2012,-36591053.98,36591053.98,-6007486.474,47513756.66,-41506270.18
NETFLOW,10/3/2012,-22040145.89,22040145.89,-21580976.18,15611770,5969206.178
NETFLOW,10/4/2012,6635157.37,-6635157.37,25213598.01,53081258.96,-78294856.97
NETFLOW,10/8/2012,-4144255.031,4144255.031,-53283278.97,29601821.65,23681457.32
NETFLOW,10/9/2012,-5366155.336,5366155.336,-44941550.94,-21464621.34,66406172.28
NETFLOW,10/10/2012,-42480708.62,42480708.62,5166572.67,38462263.21,-43628835.88
NETFLOW,10/11/2012,16450181.14,-16450181.14,-13982653.97,12337635.86,1645018.114
NETFLOW,10/14/2012,-6125240.144,6125240.144,16078755.38,3828275.09,-19907030.47
NETFLOW,10/15/2012,-49548734.67,49548734.67,44192114.7,-892769.994,-43299344.71
NETFLOW,10/16/2012,-55023975.37,55023975.37,36304478.59,29497388.86,-65801867.45
NETFLOW,10/17/2012,-98931877.28,98931877.28,61157887.77,1199174.27,-62357062.04
NETFLOW,10/18/2012,-18536970.43,18536970.43,9268485.216,5213522.934,-14482008.15
NETFLOW,10/21/2012,5146474.935,-5146474.935,12694638.17,-4117179.948,-8577458.225
NETFLOW,10/22/2012,-14606096.27,14606096.27,25966393.36,-3570379.087,-22396014.27
NETFLOW,10/23/2012,49376470.78,-49376470.78,-1139457.018,-3418371.054,4557828.072
NETFLOW,10/24/2012,-35154819.9,35154819.9,11718273.3,-19335150.95,7616877.645
NETFLOW,10/29/2012,-47517033.97,47517033.97,42881225.78,-6374236.264,-36506989.51
NETFLOW,10/30/2012,523800.088,-523800.088,-14666402.46,-16761602.82,31428005.28
NETFLOW,10/31/2012,-8437205.28,8437205.28,7231890.24,-15267323.84,8035433.6
NETFLOW,11/1/2012,56785766.59,-56785766.59,-14859826.77,5307080.99,9552745.782
NETFLOW,11/4/2012,-11526251.85,11526251.85,-1921041.975,26510379.26,-24589337.28
NETFLOW,11/5/2012,-42582708.45,42582708.45,16152061.83,8810215.542,-24962277.37
NETFLOW,11/6/2012,-29254817.03,29254817.03,49345474.5,-19033254.45,-30312220.05
NETFLOW,11/7/2012,-13967178.68,13967178.68,22183166.14,4929592.476,-27112758.62
NETFLOW,11/8/2012,-20130730.65,20130730.65,35055237.86,-1735407.815,-33319830.05
NETFLOW,11/11/2012,4757675.472,-4757675.472,991182.39,2180601.258,-3171783.648
NETFLOW,11/12/2012,4672057.875,-4672057.875,21179995.7,-6540881.025,-14639114.68
NETFLOW,11/13/2012,-18295775.68,18295775.68,1759209.2,-10203413.36,8444204.16
NETFLOW,11/14/2012,14531950.45,-14531950.45,-17140249.24,-2235684.684,19375933.93
NETFLOW,11/18/2012,1958749.366,-1958749.366,-7275354.788,10353389.51,-3078034.718
NETFLOW,11/19/2012,22520149.29,-22520149.29,-12466511.21,6032182.845,6434328.368
NETFLOW,11/20/2012,-17129886.84,17129886.84,9343574.64,16351255.62,-25694830.26
NETFLOW,11/21/2012,-14442547.08,14442547.08,11755561.58,3694605.068,-15450166.65
NETFLOW,11/22/2012,-17798669.59,17798669.59,18322159.87,1308725.705,-19630885.58
NETFLOW,11/25/2012,-44663218.58,44663218.58,25615669.48,41379158.39,-66994827.88
NETFLOW,11/26/2012,-42955972.5,42955972.5,818209,43774181.5,-44592390.5
NETFLOW,11/27/2012,-17374595.84,17374595.84,20632332.56,13030946.88,-33663279.44
NETFLOW,11/28/2012,34749627.14,-34749627.14,-23752909.69,25952253.18,-2199343.49
NETFLOW,11/29/2012,33036019.47,-33036019.47,-22508057.22,29768720.84,-7260663.62
NETFLOW,12/2/2012,11386186.34,-11386186.34,9188852.13,-6791760.27,-2397091.86
NETFLOW,12/3/2012,-5669362.05,5669362.05,12019047.55,6803234.46,-18822282.01
NETFLOW,12/4/2012,-18595874.31,18595874.31,4554091.668,4554091.668,-9108183.336
NETFLOW,12/5/2012,-3943915.294,3943915.294,79236843.63,-8604906.096,-70631937.54
NETFLOW,12/6/2012,66219743.81,-66219743.81,-19500292.66,-21937829.24,41438121.89
NETFLOW,12/9/2012,-4232442.622,4232442.622,39651304.56,-21830493.52,-17820811.04
NETFLOW,12/10/2012,-26740690.61,26740690.61,13085869.87,5120557.776,-18206427.65
NETFLOW,12/11/2012,-5008866,5008866,11353429.6,3339244,-14692673.6
NETFLOW,12/12/2012,-26172555.47,26172555.47,17759948.36,16825214.23,-34585162.59
NETFLOW,12/13/2012,69511670.75,-69511670.75,-51664079.61,16908244.24,34755835.37
NETFLOW,12/16/2012,-30727206.16,30727206.16,43457048.71,-4828560.968,-38628487.74
NETFLOW,12/17/2012,887412.71,-887412.71,19079373.27,-2218531.775,-16860841.49
NETFLOW,12/18/2012,-42155903.85,42155903.85,-35114874.94,52175829.61,-17060954.66
NETFLOW,12/19/2012,-30939100.34,30939100.34,7875407.358,28688983.95,-36564391.31
NETFLOW,12/20/2012,27683431.49,-27683431.49,576738.156,10381286.81,-10958024.96
NETFLOW,12/23/2012,11470842.26,-11470842.26,21712665.71,4096729.38,-25809395.09
NETFLOW,12/24/2012,-19381380.84,19381380.84,32302301.4,9690690.42,-41992991.82
NETFLOW,12/25/2012,-32560136.25,32560136.25,28313161.96,7786119.539,-36099281.5
NETFLOW,12/26/2012,-42202463.36,42202463.36,9378325.19,5410572.225,-14788897.42
NETFLOW,12/27/2012,-21778476.53,21778476.53,30773934.23,2367225.71,-33141159.94
NETFLOW,12/30/2012,-27757157.68,27757157.68,23246619.56,-346964.471,-22899655.09
NETFLOW,12/31/2012,-42661073.37,42661073.37,21545996.65,9049318.593,-30595315.24
NETFLOW,1/2/2013,-64715987.53,64715987.53,13051963.87,23384768.6,-36436732.48
NETFLOW,1/3/2013,-82715308.26,82715308.26,34092120.3,-2794436.09,-31297684.21
NETFLOW,1/6/2013,-13808062.73,13808062.73,-1904560.376,21426304.23,-19521743.85
NETFLOW,1/8/2013,-74918579.03,74918579.03,40292345.02,30219258.77,-70511603.79
NETFLOW,1/9/2013,-32689761.01,32689761.01,51919032.19,35894639.54,-87813671.72
NETFLOW,1/10/2013,34157916.67,-34157916.67,-36669528.19,10548768.38,26120759.81
NETFLOW,1/13/2013,0,0,-8603806.869,-7374691.602,15978498.47
NETFLOW,1/14/2013,-4014626.979,4014626.979,16788440.09,7664287.869,-24452727.96
NETFLOW,1/15/2013,-22782668.72,22782668.72,22782668.72,10577667.62,-33360336.34
NETFLOW,1/16/2013,-34143511.07,34143511.07,18931055.64,2704436.52,-21635492.16
NETFLOW,1/17/2013,-13627677.67,13627677.67,-3406919.418,14006224.27,-10599304.86
NETFLOW,1/20/2013,-44236302.29,44236302.29,34634624.27,19889190.18,-54523814.45
NETFLOW,1/21/2013,46343814.66,-46343814.66,-77646215.79,15854462.91,61791752.88
NETFLOW,1/22/2013,-33693533.98,33693533.98,28333199.03,-1531524.272,-26801674.76
NETFLOW,1/27/2013,-146161375.8,146161375.8,156539698.4,-128864171.6,-27675526.78
NETFLOW,1/27/2013,-632408429.2,632408429.2,545986055.4,-560220328.8,14234273.33
NETFLOW,1/28/2013,-1933707.96,1933707.96,-10957678.44,5156554.56,5801123.88
NETFLOW,1/29/2013,88752336.76,-88752336.76,-102894192.6,45839118.99,57055073.63
NETFLOW,1/30/2013,-1640811.942,1640811.942,-18595868.68,-273468.657,18869337.33
NETFLOW,1/31/2013,-9951386.434,9951386.434,4071021.723,3618685.976,-7689707.699
NETFLOW,2/3/2013,-31072041.43,31072041.43,-9494234.882,-6473341.965,15967576.85
NETFLOW,2/4/2013,-27102804.4,27102804.4,32727914.75,-18920825.72,-13807089.04
NETFLOW,2/5/2013,-25504682.58,25504682.58,50597999.3,-10695512.05,-39902487.26
NETFLOW,2/6/2013,24197260.75,-24197260.75,-9794129.352,-61069277.14,70863406.49
NETFLOW,2/7/2013,-36014304.06,36014304.06,34642330.57,-45275125.1,10632794.53
NETFLOW,2/10/2013,-11664446.35,11664446.35,2213253.923,7895932.915,-10109186.84
NETFLOW,2/11/2013,10539217.69,-10539217.69,-27915415.06,-7566617.828,35482032.89
NETFLOW,2/12/2013,-4507328.115,4507328.115,-36058624.92,-9515470.465,45574095.39
NETFLOW,2/13/2013,23962137.07,-23962137.07,-38537202.02,-5648218.023,44185420.05
NETFLOW,2/14/2013,17800417.6,-17800417.6,-10290866.43,-1390657.625,11681524.05
NETFLOW,2/17/2013,13167246.25,-13167246.25,-26647998.36,-12853740.38,39501738.74
NETFLOW,2/18/2013,-13387469.73,13387469.73,9512149.545,-5989131.195,-3523018.35
NETFLOW,2/19/2013,8323828.37,-8323828.37,-15333368.05,10952405.75,4380962.3
NETFLOW,2/20/2013,-22620347.07,22620347.07,37044916.22,-11474089.1,-25570827.13
NETFLOW,2/21/2013,-6199299.813,6199299.813,15055442.4,-6789709.319,-8265733.084
NETFLOW,2/24/2013,-12836317.84,12836317.84,33841201.57,-2333875.97,-31507325.6
NETFLOW,2/25/2013,4462602.085,-4462602.085,4987614.095,-11550264.22,6562650.125
NETFLOW,2/26/2013,1226504.706,-1226504.706,3270679.216,-4088349.02,817669.804
NETFLOW,2/27/2013,20418176.92,-20418176.92,-27486007.4,10470859.96,17015147.44
NETFLOW,2/28/2013,10615422.23,-10615422.23,-22791935.97,6556584.321,16235351.65
NETFLOW,3/3/2013,2549218.023,-2549218.023,-15758802.32,10428619.19,5330183.139
NETFLOW,3/4/2013,29745528.56,-29745528.56,-13692386.16,11331629.93,2360756.235
NETFLOW,3/5/2013,-1768531.686,1768531.686,-33896857.32,-3831818.653,37728675.97
NETFLOW,3/6/2013,-36005397.6,36005397.6,-39380903.63,72385851.43,-33004947.8
NETFLOW,3/7/2013,-25782619.21,25782619.21,22046007.73,-5604917.22,-16441090.51
NETFLOW,3/10/2013,6205385.344,-6205385.344,5429712.176,-9114159.724,3684447.548
NETFLOW,3/11/2013,-41736020.69,41736020.69,-9798891.813,-14879798.68,24678690.49
NETFLOW,3/12/2013,15560579.25,-15560579.25,-31731377.29,610218.794,31121158.49
NETFLOW,3/13/2013,51830499,-51830499,-55680223,8693208,46987015
NETFLOW,3/14/2013,59818920.97,-59818920.97,-60524858.55,15419162.86,45105695.69
NETFLOW,3/17/2013,8508265.056,-8508265.056,-4657155.61,1223996.026,3433159.584
NETFLOW,3/18/2013,11990672.29,-11990672.29,-17986008.43,3724762.03,14261246.4
NETFLOW,3/19/2013,13698009,-13698009,-32350617,-2331576,34682193
NETFLOW,3/20/2013,11742530.65,-11742530.65,-5982043.914,-1329343.092,7311387.006
NETFLOW,3/21/2013,23932593.77,-23932593.77,-44519771.21,14411024.21,30108747.01
NETFLOW,3/24/2013,-11542722.37,11542722.37,-22240855.31,7882834.792,14358020.51
NETFLOW,3/25/2013,34272021.62,-34272021.62,-32579576.11,11212451.52,21367124.59
NETFLOW,3/26/2013,16286718.02,-16286718.02,-20584601.95,11310220.85,9274381.097
NETFLOW,3/27/2013,20018498.92,-20018498.92,-24434344.27,1766338.14,22668006.13
NETFLOW,3/28/2013,-933197322.3,933197322.3,-14422140436,16271567856,-1849427421
NETFLOW,3/31/2013,12373551.85,-12373551.85,-7070601.056,1767650.264,5302950.792
NETFLOW,4/1/2013,22564654.3,-22564654.3,6636663.03,-3981997.818,-2654665.212
NETFLOW,4/2/2013,1500166.284,-1500166.284,-20252244.83,7000775.992,13251468.84
NETFLOW,4/3/2013,24604641.02,-24604641.02,-20546143.53,3804841.395,16741302.14
NETFLOW,4/4/2013,-626122.632,626122.632,-13774697.9,5635103.688,8139594.216
NETFLOW,4/7/2013,-8311801.113,8311801.113,-20146222.7,-3120223.751,23266446.45
NETFLOW,4/8/2013,-21858252.45,21858252.45,-4500228.446,10929126.23,-6428897.78
NETFLOW,4/9/2013,-7420670.104,7420670.104,-9723636.688,-5373588.696,15097225.38
NETFLOW,4/10/2013,28216472.11,-28216472.11,-52861238.88,14286821.32,38574417.56
NETFLOW,4/11/2013,-11998339.7,11998339.7,-43549529.3,1777531.808,41771997.49
NETFLOW,4/14/2013,-37281414.78,37281414.78,27270664.52,-2761586.28,-24509078.24
NETFLOW,4/15/2013,7868872.42,-7868872.42,-29114827.95,-3540992.589,32655820.54
NETFLOW,4/16/2013,-11456391.34,11456391.34,-35410664.15,7637594.228,27773069.92
NETFLOW,4/17/2013,5918587.757,-5918587.757,4525978.873,5570435.536,-10096414.41
NETFLOW,4/18/2013,-272720.19,272720.19,-10090647.03,-4363523.04,14454170.07
NETFLOW,4/21/2013,17529630.54,-17529630.54,-1992003.47,-7569613.186,9561616.656
NETFLOW,4/22/2013,12073296.21,-12073296.21,-26246296.1,-524925.922,26771222.02
NETFLOW,4/23/2013,1879506.608,-1879506.608,-17620374.45,9397533.04,8222841.41
NETFLOW,4/24/2013,14382917.03,-14382917.03,-18862842,-6366209.175,25229051.18
NETFLOW,4/28/2013,23433745.67,-23433745.67,-13107010.29,-12312646.03,25419656.32
NETFLOW,4/29/2013,26012896.78,-26012896.78,-33418027.98,-1139250.954,34557278.94
NETFLOW,4/30/2013,16293200,-16293200,-19044000,-2750800,21794800
NETFLOW,5/2/2013,8251593.12,-8251593.12,-18153504.86,-1925371.728,20078876.59
NETFLOW,5/7/2013,-14241417.02,14241417.02,-9129113.475,21179543.26,-12050429.79
NETFLOW,5/8/2013,-39057947.89,39057947.89,33691206.96,-5963045.48,-27728161.48
NETFLOW,5/9/2013,-14781368.65,14781368.65,14530836.98,-14530836.98,0
NETFLOW,5/12/2013,-6614636.593,6614636.593,6386545.676,-11860727.68,5474182.008
NETFLOW,5/13/2013,13596830.62,-13596830.62,-3367909.291,-22951809.25,26319718.54
NETFLOW,5/14/2013,17436154.62,-17436154.62,-24410616.46,-2853188.937,27263805.4
NETFLOW,5/15/2013,-61973017.83,61973017.83,53457641.34,-9461529.44,-43996111.9
NETFLOW,5/16/2013,23083864.49,-23083864.49,-22108489.94,2600998.816,19507491.12
NETFLOW,5/19/2013,12012135.12,-12012135.12,9809910.348,-8008090.08,-1801820.268
NETFLOW,5/20/2013,14758425.42,-14758425.42,6126138.854,-3619991.141,-2506147.713
NETFLOW,5/21/2013,5033376.999,-5033376.999,-2636530.809,1677792.333,958738.476
NETFLOW,5/22/2013,14432442.88,-14432442.88,-18465037.21,636725.421,17828311.79
NETFLOW,5/23/2013,-418931.866,418931.866,-11311160.38,18014070.24,-6702909.856
NETFLOW,5/26/2013,-729968.675,729968.675,-11095523.86,6277730.605,4817793.255
NETFLOW,5/27/2013,-9367320.672,9367320.672,6830337.99,-3512745.252,-3317592.738
NETFLOW,5/28/2013,-3873146.676,3873146.676,22132266.72,-10697262.25,-11435004.47
NETFLOW,5/29/2013,14615733.33,-14615733.33,14275832.55,11216725.58,-25492558.13
NETFLOW,5/30/2013,31236787.86,-31236787.86,30510350.93,23972418.59,-54482769.53
NETFLOW,5/31/2013,20189646.91,-20189646.91,8818466.466,2320649.07,-11139115.54
NETFLOW,6/2/2013,20189646.91,-20189646.91,8818466.466,2320649.07,-11139115.54
NETFLOW,6/3/2013,16376128.91,-16376128.91,11337320.02,-944776.668,-10392543.35
NETFLOW,6/4/2013,-4546081.384,4546081.384,19521408.3,12568577.94,-32089986.24
NETFLOW,6/5/2013,-8776977.672,8776977.672,-1462829.612,-365707.403,1828537.015
NETFLOW,6/6/2013,-21978927.8,21978927.8,44236069.88,-7511785.452,-36724284.43
NETFLOW,6/9/2013,18225905.86,-18225905.86,18795465.41,53823378.23,-72618843.65
NETFLOW,6/10/2013,-23994384.89,23994384.89,32781061.05,-21628741.31,-11152319.74
NETFLOW,6/11/2013,-20434339.82,20434339.82,28793842.47,-232208.407,-28561634.06
NETFLOW,6/12/2013,-2977016.724,2977016.724,70125282.83,29108607.97,-99233890.8
NETFLOW,6/13/2013,-40984504.88,40984504.88,55277420.44,-131391500.9,76114080.48
NETFLOW,6/16/2013,-3320815.624,3320815.624,10106830.16,1876982.744,-11983812.9
NETFLOW,6/17/2013,-26612358.65,26612358.65,18775590.46,14693940.36,-33469530.82
NETFLOW,6/18/2013,-8514176.896,8514176.896,10908789.15,4390122.462,-15298911.61
NETFLOW,6/19/2013,2201611.52,-2201611.52,9494449.68,11420859.76,-20915309.44
NETFLOW,6/20/2013,-2065330.518,2065330.518,1376887.012,30291514.26,-31668401.28
NETFLOW,6/23/2013,7341345.198,-7341345.198,9652509.427,14682690.4,-24335199.82
NETFLOW,6/24/2013,11349967.3,-11349967.3,-534116.108,-5741748.161,6275864.269
NETFLOW,6/25/2013,8108496.447,-8108496.447,-8626060.05,8281017.648,345042.402
NETFLOW,6/26/2013,23461793.92,-23461793.92,-34826100.35,14480325.94,20345774.42
NETFLOW,6/27/2013,14437843.29,-14437843.29,-15326325.95,4220292.654,11106033.3
NETFLOW,6/30/2013,150874.367,-150874.367,4224482.276,-2413989.872,-1810492.404
NETFLOW,7/2/2013,44878344.9,-44878344.9,-79557065.95,-14789454.57,94346520.52
NETFLOW,7/3/2013,46614005.76,-46614005.76,-30975758.66,-23156635.12,54132393.78
NETFLOW,7/4/2013,80897855.42,-80897855.42,-68868434.54,-25562519.37,94430953.91
NETFLOW,7/7/2013,-31022370.51,31022370.51,-22464475.19,26208554.39,-3744079.199
NETFLOW,7/8/2013,31093466.92,-31093466.93,-31093466.93,-12022807.21,43116274.14
NETFLOW,7/9/2013,31087685.79,-31087685.79,-51550466.31,-10231390.26,61781856.57
NETFLOW,7/10/2013,9800248.583,-9800248.583,-61896306.84,-2579012.785,64475319.63
NETFLOW,7/11/2013,25435598.73,-25435598.73,-35310595.88,4488635.07,30821960.81
NETFLOW,7/14/2013,-25816643.88,25816643.88,6625510.375,-1827727,-4797783.375
NETFLOW,7/15/2013,-13062350.52,13062350.52,5515214.664,-1451372.28,-4063842.384
NETFLOW,7/16/2013,15440724.35,-15440724.35,-44351016.75,-7227573.1,51578589.85
NETFLOW,7/17/2013,-6868786.254,6868786.254,-1248870.228,-1561087.785,2809958.013
NETFLOW,7/18/2013,51286420,-51286420,-114153644.5,21507208.39,92646436.12
NETFLOW,7/21/2013,-19081303,19081303,-13469155.06,-3647896.161,17117051.22
NETFLOW,7/22/2013,11393698.36,-11393698.36,-103579076,29002141.28,74576934.72
NETFLOW,7/24/2013,-12573485.49,12573485.49,-1257348.549,5867626.562,-4610278.013
NETFLOW,7/25/2013,-34340664.64,34340664.64,3842312.128,7444479.748,-11286791.88
NETFLOW,7/28/2013,-1382787.99,1382787.99,2919219.09,-2919219.09,0
NETFLOW,7/29/2013,-9392376.235,9392376.235,-4781573.356,2049245.724,2732327.632
NETFLOW,7/30/2013,3027281.208,-3027281.208,-30921515.2,-432468.744,31353983.94
NETFLOW,7/31/2013,-722210864.7,722210864.7,755998507.5,-50681464.19,-705317043.3
NETFLOW,8/1/2013,-756439536.6,756439536.6,4561559630,-1612209517,-2949350112
NETFLOW,8/4/2013,-69326005.41,69326005.41,-5514568.612,-16149808.08,21664376.69
NETFLOW,8/5/2013,-29005904.45,29005904.45,-72967978.38,9517562.397,63450415.98
NETFLOW,8/6/2013,-12311913.08,12311913.08,-41785886.8,-29473973.73,71259860.53
NETFLOW,8/12/2013,40019837.68,-40019837.68,-77038187.53,-7003471.594,84041659.13
NETFLOW,8/13/2013,1049623.389,-1049623.389,-27989957.04,-4198493.556,32188450.6
NETFLOW,8/18/2013,57995939.11,-57995939.11,-80512009.59,5458441.328,75053568.26
NETFLOW,8/19/2013,44339872.5,-44339872.5,-58601235,12705577.5,45895657.5
NETFLOW,8/20/2013,64050034.2,-64050034.2,-59475031.76,-21211374.96,80686406.72
NETFLOW,8/21/2013,16297210.57,-16297210.57,-44759944.52,22494741.35,22265203.17
NETFLOW,8/22/2013,36809109.22,-36809109.22,-85083350.82,27455974.91,57627375.91
